****************************************************************************************************
SERIE 55
****************************************************************************************************

Test ipotesi linearità_____________________________________
Covarianza = 0.35464
Indice Pearson = 0.99914 +/- 0.00141
Gradi di Liberta' = 863
	t = 707.8961277725738
	p-value (due code) = 0.0

Parametri___________________________________________________
y = a + bx
a = -2.90182 +/- 0.02542
b = 33.09999 +/- 0.05088

Test bontà fit _____________________________________________
x         y         sy           y*            Chi-quadro   
0.69156   19.98000  0.00289      19.98891      9.53200      
0.69156   19.94000  0.00289      19.98891      287.09235    
0.69156   19.92000  0.00289      19.98891      569.87253    
0.69156   19.94000  0.00289      19.98891      287.09235    
0.69109   19.93000  0.00289      19.97309      222.84181    
0.69109   19.93000  0.00289      19.97309      222.84181    
0.69109   19.93000  0.00289      19.97309      222.84181    
0.69061   19.91000  0.00289      19.95730      268.42382    
0.69013   19.91000  0.00289      19.94152      119.21917    
0.69013   19.91000  0.00289      19.94152      119.21917    
0.69013   19.88000  0.00289      19.94152      454.16119    
0.68966   19.88000  0.00289      19.92577      251.33992    
0.68918   19.85000  0.00289      19.91003      432.48096    
0.68871   19.84000  0.00289      19.89432      354.11535    
0.68823   19.83000  0.00289      19.87863      283.82884    
0.68729   19.80000  0.00289      19.84732      268.70648    
0.68681   19.80000  0.00289      19.83170      120.55635    
0.68634   19.78000  0.00289      19.81609      156.32489    
0.68587   19.76000  0.00289      19.80051      196.94162    
0.68540   19.76000  0.00289      19.78495      74.70800     
0.68493   19.74000  0.00289      19.76941      103.81074    
0.68446   19.72000  0.00289      19.75389      137.86285    
0.68399   19.73000  0.00289      19.73840      8.46400      
0.68353   19.69000  0.00289      19.72292      130.07257    
0.68306   19.69000  0.00289      19.70747      36.62058     
0.68213   19.68000  0.00289      19.67662      1.36745      
0.68213   19.66000  0.00289      19.67662      33.16406     
0.68213   19.67000  0.00289      19.67662      5.26575      
0.68166   19.64000  0.00289      19.66123      54.10288     
0.68166   19.64000  0.00289      19.66123      54.10288     
0.68120   19.64000  0.00289      19.64586      4.12564      
0.68120   19.61000  0.00289      19.64586      154.34268    
0.68074   19.61000  0.00289      19.63051      50.50126     
0.68027   19.60000  0.00289      19.61519      27.67508     
0.67981   19.58000  0.00289      19.59988      47.42138     
0.67981   19.58000  0.00289      19.59988      47.42138     
0.67981   19.57000  0.00289      19.59988      107.13119    
0.67981   19.57000  0.00289      19.59988      107.13119    
0.67935   19.57000  0.00289      19.58459      25.55331     
0.67889   19.55000  0.00289      19.56933      44.82344     
0.67889   19.55000  0.00289      19.56933      44.82344     
0.67843   19.53000  0.00289      19.55408      69.59243     
0.67843   19.52000  0.00289      19.55408      139.38895    
0.67797   19.53000  0.00289      19.53886      9.41473      
0.67797   19.50000  0.00289      19.53886      181.18904    
0.67751   19.50000  0.00289      19.52365      67.14047     
0.67705   19.49000  0.00289      19.50847      40.94007     
0.67659   19.46000  0.00289      19.49331      133.13185    
0.67659   19.46000  0.00289      19.49331      133.13185    
0.67613   19.45000  0.00289      19.47817      95.19928     
0.67568   19.44000  0.00289      19.46304      63.72565     
0.67568   19.44000  0.00289      19.46304      63.72565     
0.67522   19.41000  0.00289      19.44794      172.76301    
0.67476   19.40000  0.00289      19.43286      129.59296    
0.67476   19.40000  0.00289      19.43286      129.59296    
0.67431   19.37000  0.00289      19.41780      274.20363    
0.67385   19.38000  0.00289      19.40276      62.17203     
0.67340   19.35000  0.00289      19.38774      170.93411    
0.67249   19.32000  0.00289      19.35776      171.12230    
0.67204   19.31000  0.00289      19.34280      129.12658    
0.67069   19.26000  0.00289      19.29805      173.69512    
0.66979   19.25000  0.00289      19.26831      40.21709     
0.66890   19.24000  0.00289      19.23865      0.21939      
0.66800   19.20000  0.00289      19.20907      9.86763      
0.66756   19.20000  0.00289      19.19431      3.88811      
0.66756   19.19000  0.00289      19.19431      2.22688      
0.66756   19.19000  0.00289      19.19431      2.22688      
